group,design,depth,exp_O,vs_gaussian,Nc_before,Nc_after,prob_before,prob_after,prob_gain,sqdb_before,sqdb_after,negvol_before,negvol_after,han_valid,after_source,provenance
00B_c30_a1p41_b1p41,00B,3,0.9211077895234244,-0.0384520959892111,6,6,0.0038220249087637455,0.005667462730429812,0.7263743973783736,9.368224611818896,9.15951819360361,1.9710610700944708,1.9710610700944708,True,architecture_rule,output_oldold/experiments/00B_c30_a1p41_b1p41/20260614-134123_p64_i2500#1300
00B_c30_a1p41_b1p41,00B,3,0.9211077895234244,-0.0384520959892111,6,6,0.0038220249087637455,0.005667462730429812,0.7263743973783736,9.368224611818896,9.15951819360361,1.9710610700944708,1.9710610700944708,True,architecture_rule,output_oldold/experiments/00B_c30_a1p41_b1p41/20260614-142849_p64_i2500#1303
00B_c30_a1p41_b1p41,00B,3,0.9591023722883616,-0.0004575132242742,6,6,0.0040493516469236315,0.006171142911443947,0.7767616563788108,9.328459498914226,9.158431909434595,1.8039426985680116,1.8039426985680116,True,architecture_rule,experiments/00B_c30_a1p41_b1p41/20260614-142849_p64_i2500#1304
00B_c30_a1p41_b1p41,00B,3,0.9591023722883616,-0.0004575132242742,6,6,0.0040493516469236315,0.006171142911443947,0.7767616563788108,9.328459498914226,9.158431909434595,1.8039426985680116,1.8039426985680116,True,architecture_rule,output_oldold/experiments/00B_c30_a1p41_b1p41/20260614-142849_p64_i2500#1304
00B_c30_a2p73_b1p41,00B,3,0.5725715119723103,-0.5167448845812634,11,7,2.4123721361179054e-06,0.0006060956075407574,24.6168510494214,9.369321191897445,13.399102134900176,3.6654387661022434,1.9455716134813548,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-165402_p64_i2500#1050
00B_c30_a2p73_b1p41,00B,3,0.5725715119723103,-0.5167448845812634,11,7,2.4123721361179054e-06,0.0006060956075407574,24.6168510494214,9.369321191897445,13.399102134900176,3.6654387661022434,1.9455716134813548,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-171728_p64_i2500#1050
00B_c30_a2p73_b1p41,00B,3,0.6507648818232077,-0.438551514730366,8,6,3.341151689029716e-06,0.0016435859182104052,17.904131734759456,8.594062661495267,12.632277325300423,3.868303500961498,3.608490630088557,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-165402_p64_i2500#803
00B_c30_a2p73_b1p41,00B,3,0.6507648818232077,-0.438551514730366,8,6,3.341151689029716e-06,0.0016435859182104052,17.904131734759456,8.594062661495267,12.632277325300423,3.868303500961498,3.608490630088557,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-165402_p64_i2500#804
00B_c30_a2p73_b1p41,00B,3,0.6507648818232077,-0.438551514730366,8,6,3.341151689029716e-06,0.0016435859182104052,17.904131734759456,8.594062661495267,12.632277325300423,3.868303500961498,3.608490630088557,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-171728_p64_i2500#804
00B_c30_a2p73_b1p41,00B,3,0.759979166369331,-0.3293372301842426,6,4,0.0025609186822890036,0.023209496697130187,5.333614669575825,9.114103674556455,11.256334653799982,3.8990512154316708,3.386086586640838,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-165402_p64_i2500#551
